term_id	ontology	label	definition	synonyms	deprecated	directly_referenced	label_only
UBERON:0002483	UBERON	trabecular bone tissue	Bone tissue that has a lattice-like or spongy structure; it is highly vascular and contains intercommunicating spaces filled with bone marrow.	cancellated bone|cancellous bone|cancellous bone tissue|spongy bone|spongy bone tissue|substantia spongiosa|substantia spongiosa ossium|substantia trabecularis|substantia trabecularis ossium|trabecular bone|trabecular substance		FALSE	FALSE
UBERON:0002495	UBERON	long bone	A long bone is a bone that has a shaft and 2 ends and is longer than it is wide. Long bones have a thick outside layer of compact bone and an inner medullary cavity containing bone marrow.  The ends of a long bone contain spongy bone and an epiphyseal plate or line depending on the stage of development. The epiphyseal plate is a hyaline cartilage, where new bone growth takes place, lengthening the bone prior to adulthood. Bone lengthening ceases when this cartilage is lost, leaving a remnant referred to as an epiphyseal line.	os longum		FALSE	FALSE
UBERON:0002513	UBERON	endochondral bone	Replacement bone that forms within cartilage.	cartilaginous bone|endochondral bones|ossified chondrogenic bone		FALSE	FALSE
UBERON:0002514	UBERON	intramembranous bone	Bone tissue forms directly within mesenchyme, and does not replace other tissues[TAO]. Intramembranous ossification is the formation of bone in which osteoblasts secrete a collagen-proteoglycan matrix that binds calcium salts and becomes calcified[GO]. Intramembranous ossification is the way flat bones and the shell of a turtle are formed[GO]. Unlike endochondral ossification, cartilage is not present during intramembranous ossification[WP].	intramembranous bones|membrane bone		FALSE	FALSE
UBERON:0002529	UBERON	limb segment	A major subdivision of a mature or developing limb, including both skeletal elements (or the mesenchyme that gives rise to the skeletal elements) and associated tissues, such as muscle, connective tissue, integument. Examples: autopod region, zeugopod region, stylopod region, metapodial region, arm region. Excludes the limb girdles.	extremity part|free limb segment|limb region|region of limb|segment of limb|subdivision of limb		FALSE	FALSE
UBERON:0002530	UBERON	gland	An organ that functions as a secretory or excretory organ.	Druese|glandula|glandular organ		TRUE	FALSE
UBERON:0002535	UBERON	gill	Anatomical surface structure found in many aquatic organisms. It is a respiration organ whose function is the extraction of oxygen from water and the excretion of carbon dioxide. The microscopic structure of a gill is such that it presents a very large surface area to the external environment. Gills usually consist of thin filaments of tissue, branches, or slender tufted processes which have a highly folded surface to increase surface area. A high surface area is crucial to the gas exchange of aquatic organisms as water contains only 1/20 parts dissolved Oxygen compared to air. With the exception of some aquatic insects, the filaments and lamellae (folds) contain blood or coelomic fluid, from which gases are exchanged through the thin walls. Oxygen is carried by the blood to other parts of the body. Carbon dioxide passes from the blood through the thin gill tissue into the water. Gills or gill-like organs, located in different parts of the body, are found in various groups of aquatic animals, including mollusks, crustaceans, insects, fish, and amphibians.			TRUE	FALSE
UBERON:0002542	UBERON	scale	A small rigid plate that grows out of an animal's skin to provide protection. In lepidopteran (butterfly and moth) species, scales are plates on the surface of the insect wing, and provide coloration. Scales are quite common and have evolved multiple times with varying structure and function.	scale (sensu Metazoa)|scale tissue|scales		FALSE	FALSE
UBERON:0002548	UBERON	larva	A distinct juvenile form many animals undergo before metamorphosis into adults. Animals with indirect development such as insects, amphibians, or cnidarians typically have a larval phase of their life cycle.	ammocoete|bipinnaria|caterpillar|glochidium|grub|larval organism|leptocephalus|maggot|naiad|nymph|planula|tadpole|trochophore|veliger|wriggler|zoea		TRUE	FALSE
UBERON:0002553	UBERON	anatomical cavity	Anatomical space which contains portions of one or more body substances and is bounded by the internal surface of one maximally connected anatomical structure. Examples: cranial cavity, pharyngeal recess space, nasal cavity, tooth socket, cavity of serous sac, lumen of stomach, lumen of artery, fornix of vagina.	cavity		TRUE	FALSE
UBERON:0002616	UBERON	regional part of brain	Anatomical divisons of the brain according to one or more criteria, e.g. cytoarchitectural, gross anatomy. Parts may be contiguous in 3D or not, e.g., basal ganglia.	anatomical structure of brain|biological structure of brain|brain anatomical structure|brain biological structure|brain part|neuraxis segment|neuroanatomical region|segment of brain		FALSE	FALSE
UBERON:0002622	UBERON	preoptic periventricular nucleus	The preoptic periventricular nucleus is located along the midline and is medial to the medial preoptic nucleus.[WP,unvetted].	POP|dorsal periventricular hypothalamic nucleus|nucleus periventricularis hypothalami, pars dorsalis|nucleus periventricularis praeopticus|nucleus periventricularis preopticus|nucleus preopticus periventricularis|periventricular hypothalamic nucleus, preoptic part|periventricular nucleus, anterior portion|periventricular preoptic nucleus|preoptic periventricular hypothalamic nucleus		TRUE	FALSE
UBERON:0002749	UBERON	regional part of cerebellar cortex	A regional part of brain that is part of a cerebellar cortex [Automatically generated definition].	cerebellar cortical segment|segment of cerebellar cortex		FALSE	FALSE
UBERON:0002788	UBERON	anterior nuclear group	Mostly gray regional part of anterior thalamic region, consisting of the anterior medial, anterior dorsal and anterior lateral thalamic nuclei in primates. In rodents, it consists of anterior medial and anterior ventral divisions, with several subdivisions of each, according to Paxinos (MM: 2006-10-26).	ANG|anterior group of thalamus|anterior group of the dorsal thalamus|anterior nuclear group|anterior nuclear group of thalamus|anterior nuclear group of the thalamus|anterior nuclei of thalamus|anterior nucleus of thalamus|anterior thalamic group|anterior thalamic nuclear group|anterior thalamic nuclei|anterior thalamic nucleus|anterior thalamus|dorsal thalamus anterior division|nuclei anterior thalami|nuclei anteriores (thalami)|nuclei anteriores thalami|nuclei thalamicus anterior|nucleus anterior thalami|nucleus thalamicus anterior|rostral thalamic nucleus		TRUE	FALSE
UBERON:0002960	UBERON	central oculomotor nucleus		C3|central nucleus of perlia|nucleus nervi oculomotorii centralis|nucleus of perlia|perlia nucleus of oculomotor nerve|spitzka's nucleus		TRUE	FALSE
UBERON:0003037	UBERON	septum	A wall, dividing a cavity or structure into smaller ones[WP].	septa		FALSE	FALSE
UBERON:0003102	UBERON	surface structure	Anatomical structure that overlaps the outer epithelial layer and is adjacent to the space surrounding the organism.	anatomical surface feature|surface feature|surface region|surface structures		FALSE	FALSE
UBERON:0003103	UBERON	compound organ	Anatomical structure that has as its parts two or more multi-tissue structures of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona fide boundaries from other distinct anatomical structures of different types.	organ		FALSE	FALSE
UBERON:0003104	UBERON	mesenchyme	Portion of tissue composed of mesenchymal cells (motile cells that develop from epthelia via an epithelial to mesenchymal transition) and surrounding extracellular material. Mesenchyme has different embryological origins in different metazoan taxa - in many invertebrates it derives in whole or part from ectoderm. In vertebrates it derives largely from mesoderm, and sometimes the terms are used interchangeably, e.g. lateral plate mesoderm/mesenchyme.	mesenchyma|mesenchymal tissue|mesenchyme tissue|portion of mesenchymal tissue|portion of mesenchyme tissue		FALSE	FALSE
UBERON:0003126	UBERON	trachea	The trachea is the portion of the airway that attaches to the bronchi as it branches [GO:dph].	cartilaginous trachea|tracheal tubule|vertebrate trachea|windpipe		TRUE	FALSE
UBERON:0003127	UBERON	open tracheal system trachea	A respiratory airway that is part of an open tracheal system.	invertebrate trachea|trachea		FALSE	FALSE
UBERON:0003129	UBERON	skull	Anatomical structure that is part of the head consisting entirely of cranium and mandible[WP].	cranial skeleton|skeletal system of head		FALSE	FALSE
UBERON:0003133	UBERON	reproductive organ	An organ involved in reproduction.	genital organ|genitalia|reproductive system organ|sex organ		FALSE	FALSE
UBERON:0003134	UBERON	female reproductive organ	A female organ involved in reproduction.	female organism reproductive organ|female organism reproductive structure|female organism reproductive system organ|female organism sex organ|female reproductive gland/organ|female reproductive system organ|female sex organ|reproductive organ of female organism|reproductive structure of female organism|reproductive system organ of female organism|sex organ of female organism		FALSE	FALSE
UBERON:0003135	UBERON	male reproductive organ	A male organ involved in reproduction.	male genital|male organism reproductive organ|male organism reproductive structure|male organism reproductive system organ|male organism sex organ|male reproductive gland/organ|male reproductive system organ|male sex organ|reproductive organ of male organism|reproductive structure of male organism|reproductive system organ of male organism|sex organ of male organism		FALSE	FALSE
UBERON:0003142	UBERON	prepupa	An organism at the prepupal stage. The prepupal stage is a life stage interposed between the larval and the pupal stages in insects that undergo a complete metamorphosis. The start of the pre-pupal stage is marked by pupariation, and the end is marked by pupation.			FALSE	FALSE
UBERON:0003143	UBERON	pupa	An organism at the pupal stage. A life cycle stage of holometabolous insects in which the organism is a pupa and starts with the larval-pupal apolysis and ends with pupal-adult apolysis.	aurelia|chrysalides|chrysalis|pupae		FALSE	FALSE
UBERON:0003215	UBERON	alveolus	Organ part that has the form of a hollow cavity[WP].			FALSE	FALSE
UBERON:0003216	UBERON	hard palate	Anterior portion of the palate consisting of bone and mucous membranes [GO]. The hard palate is formed from bony processes of the maxilla, premaxilla and palatine bone [Kardong].	hard palate|palatum durum		FALSE	FALSE
UBERON:0003217	UBERON	neural lobe of neurohypophysis	The posterior pituitary (or neurohypophysis) comprises the posterior lobe of the pituitary gland and is part of the endocrine system. Despite its name, the posterior pituitary gland is not a gland, per se; rather, it is largely a collection of axonal projections from the hypothalamus that terminate behind the anterior pituitary gland. [WP,unvetted].	PNHP|caudal lobe|eminentia medialis (Shantha)|eminentia mediana|eminentia postinfundibularis|lobe caudalis cerebelli|lobus nervosus (Neurohypophysis)|medial eminence|middle lobe|neural component of pituitary|pars nervosa|pars nervosa (hypophysis)|pars nervosa (neurohypophysis)|pars nervosa neurohypophysis|pars nervosa of hypophysis|pars nervosa of neurohypophysis|pars nervosa of pituitary|pars nervosa of posterior lobe of pituitary gland|pars nervosa pituitary gland|pars posterior|pars posterior of hypophysis|posterior lobe|posterior lobe of neurohypophysis|posterior lobe-3		FALSE	FALSE
UBERON:0003297	UBERON	gland of integumental system	A gland that is part of a integumental system [Automatically generated definition].	integumental gland|integumental system gland|integumentary gland		FALSE	FALSE
UBERON:0003339	UBERON	ganglion of central nervous system	A ganglion that is part of a central nervous system [Automatically generated definition].	central nervous system ganglion|ganglion of neuraxis|neuraxis ganglion		FALSE	FALSE
